Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
42,control.OnceOnlyController$Test,"{attrDeps:{protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:10,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:5,testelement.TestElement:1,control.ModifyController:1,threads.ThreadGroup:1,control.Controller:1,control.InterleaveControl:2,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.Arguments:2,samplers.Sampler:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,testelement.AbstractTestElement:1,samplers.RemoteListenerWrapper:1,testelement.TestPlan:2,protocol.http.modifier.URLRewritingModifier:1,config.ConfigTestElement:1,protocol.http.modifier.ParamMask:1,control.LoopController:2,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,protocol.http.sampler.HTTPSamplerFull:1,control.OnceOnlyController:2,config.LoginConfig:1,assertions.ResponseAssertion:1,protocol.http.control.Header:1,timers.ConstantTimer:10,samplers.AbstractSampler:3,config.Argument:1,samplers.RemoteTestListenerWrapper:1,protocol.http.sampler.SoapSampler:1}}","{methodDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:1,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:1,testelement.TestElement:2,control.ModifyController:2,threads.ThreadGroup:2,control.Controller:2,control.InterleaveControl:14,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:1,samplers.Sampler:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,control.LoopController:14,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,protocol.http.sampler.HTTPSamplerFull:1,control.OnceOnlyController:14,config.LoginConfig:2,protocol.http.sampler.HTTPSampler:1,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:2,samplers.RemoteTestListenerWrapper:2,protocol.http.sampler.SoapSampler:1}}"
14,config.ExtensionsFileFilter,null,null
219,protocol.http.util.HTTPArgument,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:1,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:1,threads.ThreadGroup:2,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:1,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:2,samplers.RemoteTestListenerWrapper:2}}","{methodDeps:{protocol.http.control.CookieManager:5,protocol.http.control.HeaderManager:5,protocol.http.control.AuthManager:5,protocol.java.config.JavaConfig:5,threads.ThreadGroup:5,assertions.DurationAssertion:5,control.GenericController:5,protocol.http.modifier.AnchorModifier:5,config.Arguments:5,protocol.http.control.Cookie:5,protocol.http.control.Authorization:5,testelement.AbstractTestElement:5,samplers.RemoteListenerWrapper:5,testelement.TestPlan:5,protocol.http.modifier.URLRewritingModifier:5,config.ConfigTestElement:5,protocol.http.modifier.ParamMask:5,reporters.AbstractListenerElement:5,samplers.RemoteSampleListenerWrapper:5,protocol.http.modifier.ParamModifier:5,config.LoginConfig:5,assertions.ResponseAssertion:5,protocol.http.control.Header:5,timers.ConstantTimer:5,samplers.AbstractSampler:5,config.Argument:5,samplers.RemoteTestListenerWrapper:5}}"
371,visualizers.WindowedVisualizer,"{attrDeps:{visualizers.ImageVisualizer:1,visualizers.WindowedVisualizer$Graph:1,samplers.SampleResult:1}}","{methodDeps:{visualizers.ImageVisualizer:1,visualizers.WindowedVisualizer$Graph:8,samplers.SampleResult:1}}"
296,threads.JMeterThread,"{attrDeps:{threads.JMeterVariables:1,ejb.jndi.sampler.JNDISampler:1,control.Controller:1,threads.TestCompiler:10,testelement.AbstractTestElement:1,threads.JMeterThreadMonitor:2,util.ListedHashTree:2,samplers.SampleResult:2,engine.StandardJMeterEngine:2,samplers.Sampler:1,samplers.RemoteSampleListenerImpl:4}}","{methodDeps:{samplers.SampleListener:1,ejb.jndi.sampler.JNDISampler:1,threads.TestCompiler:1,threads.SamplePackage:4,testelement.AbstractTestElement:1,assertions.Assertion:1,timers.Timer:1,samplers.SampleResult:5,testelement.TestElement:1,samplers.RemoteSampleListenerImpl:1,threads.JMeterVariables:2,control.Controller:1,threads.JMeterThreadMonitor:2,samplers.SampleEvent:1,util.ListedHashTree:2,assertions.AssertionResult:2,engine.StandardJMeterEngine:2,samplers.Sampler:1}}"
137,gui.util.JLabeledTextField,"{attrDeps:{gui.util.JLabeledField:1}}","{methodDeps:{gui.util.JLabeledTextField$1:1,gui.util.JLabeledField:1}}"
56,ejb.jndi.config.MethodConfigUserObjectException,null,null
156,protocol.ftp.config.FtpConfig,"{attrDeps:{protocol.http.control.CookieManager:5,protocol.http.control.HeaderManager:5,protocol.http.control.AuthManager:5,protocol.java.config.JavaConfig:5,threads.ThreadGroup:5,assertions.DurationAssertion:5,control.GenericController:5,protocol.http.modifier.AnchorModifier:5,config.Arguments:5,protocol.http.control.Cookie:5,protocol.http.control.Authorization:5,samplers.RemoteListenerWrapper:5,testelement.TestPlan:5,config.ConfigTestElement:5,protocol.http.modifier.URLRewritingModifier:5,protocol.http.modifier.ParamMask:5,reporters.AbstractListenerElement:5,samplers.RemoteSampleListenerWrapper:5,protocol.http.modifier.ParamModifier:5,config.LoginConfig:5,assertions.ResponseAssertion:5,protocol.http.control.Header:5,timers.ConstantTimer:5,samplers.AbstractSampler:5,config.Argument:5,samplers.RemoteTestListenerWrapper:5}}","{methodDeps:{protocol.http.control.CookieManager:4,protocol.http.control.HeaderManager:4,protocol.http.control.AuthManager:4,protocol.java.config.JavaConfig:4,threads.ThreadGroup:4,assertions.DurationAssertion:4,control.GenericController:4,protocol.http.modifier.AnchorModifier:4,config.Arguments:4,protocol.http.control.Cookie:4,protocol.http.control.Authorization:4,testelement.AbstractTestElement:4,samplers.RemoteListenerWrapper:4,testelement.TestPlan:4,config.ConfigTestElement:4,protocol.http.modifier.URLRewritingModifier:4,protocol.http.modifier.ParamMask:4,reporters.AbstractListenerElement:4,samplers.RemoteSampleListenerWrapper:4,protocol.http.modifier.ParamModifier:4,config.LoginConfig:4,assertions.ResponseAssertion:4,protocol.http.control.Header:4,timers.ConstantTimer:4,samplers.AbstractSampler:4,config.Argument:4,samplers.RemoteTestListenerWrapper:4}}"
328,util.ListedHashTree$Test,null,"{methodDeps:{util.ListedHashTree:14}}"
173,protocol.http.gui.AuthPanel$InnerTableModel,"{attrDeps:{protocol.http.gui.AuthPanel:3,protocol.http.control.AuthManager:2}}","{methodDeps:{protocol.http.control.Authorization:6,protocol.http.control.AuthManager:8}}"
110,gui.GuiReady,null,null
188,protocol.http.modifier.ParamMask,"{attrDeps:{testelement.AbstractTestElement:1}}","{methodDeps:{testelement.AbstractTestElement:1}}"
207,protocol.http.proxy.HttpRequestHdr,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:49,protocol.http.control.AuthManager:49,protocol.java.config.JavaConfig:49,threads.ThreadGroup:2,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:49,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:49,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:49,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,protocol.http.sampler.HTTPSamplerFull:2,config.LoginConfig:2,protocol.http.sampler.HTTPSampler:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:49,samplers.AbstractSampler:49,config.Argument:2,samplers.RemoteTestListenerWrapper:2,protocol.http.config.MultipartUrlConfig:1,protocol.http.sampler.SoapSampler:2}}","{methodDeps:{protocol.http.control.CookieManager:4,protocol.http.control.HeaderManager:4,protocol.http.control.gui.HttpTestSampleGui:3,protocol.http.control.AuthManager:4,protocol.java.config.JavaConfig:4,threads.ThreadGroup:4,assertions.DurationAssertion:4,control.GenericController:4,protocol.http.modifier.AnchorModifier:4,config.Arguments:4,protocol.http.control.Cookie:4,protocol.http.control.Authorization:4,testelement.AbstractTestElement:4,samplers.RemoteListenerWrapper:4,testelement.TestPlan:4,protocol.http.modifier.URLRewritingModifier:4,config.ConfigTestElement:4,protocol.http.modifier.ParamMask:4,reporters.AbstractListenerElement:4,samplers.RemoteSampleListenerWrapper:4,protocol.http.modifier.ParamModifier:4,protocol.http.sampler.HTTPSamplerFull:15,config.LoginConfig:4,protocol.http.sampler.HTTPSampler:15,assertions.ResponseAssertion:4,protocol.http.control.Header:4,timers.ConstantTimer:4,samplers.AbstractSampler:4,config.Argument:4,samplers.RemoteTestListenerWrapper:4,protocol.http.config.MultipartUrlConfig:6,protocol.http.sampler.SoapSampler:15}}"
116,gui.MainFrame$WindowHappenings,"{attrDeps:{gui.MainFrame:3}}","{methodDeps:{gui.action.ActionRouter:2}}"
338,visualizers.BarVisualizer$Graph,"{attrDeps:{visualizers.BarVisualizer:2}}",null
205,protocol.http.proxy.gui.ProxyControlGui,"{attrDeps:{gui.JMeterGUIComponent:1,protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:5,protocol.http.control.AuthManager:5,protocol.java.config.JavaConfig:5,testelement.TestElement:2,threads.ThreadGroup:2,control.Controller:2,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:5,samplers.Sampler:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:5,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:5,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,gui.util.PowerTableModel:4,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:5,samplers.AbstractSampler:5,gui.NamePanel:1,config.Argument:2,samplers.RemoteTestListenerWrapper:2,protocol.http.proxy.ProxyControl:3}}","{methodDeps:{util.JMeterUtils:14,gui.JMeterGUIComponent:1,protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:3,protocol.http.control.AuthManager:3,protocol.java.config.JavaConfig:3,testelement.TestElement:2,threads.ThreadGroup:2,control.Controller:2,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:3,samplers.Sampler:2,gui.util.MenuFactory:1,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:3,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,gui.util.PowerTableModel:8,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:3,samplers.AbstractSampler:3,gui.NamePanel:3,util.Data:1,config.Argument:2,samplers.RemoteTestListenerWrapper:2,protocol.http.proxy.ProxyControl:10}}"
112,gui.JMeterFileFilter,null,null
275,save.old.handlers.ProxyControlHandler,"{attrDeps:{save.old.handlers.FtpTestHandler:2,save.old.handlers.AuthManagerHandler:2,save.old.handlers.ArgumentsHandler:2,protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:1,save.old.handlers.JdbcTestSampleHandler:2,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:1,save.old.handlers.HeaderManagerHandler:2,save.old.handlers.ThreadGroupHandler:2,threads.ThreadGroup:1,control.Controller:1,save.old.handlers.ParamMaskHandler:2,save.old.handlers.TimerHandler:2,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.Arguments:1,samplers.Sampler:1,save.old.handlers.JMeterComponentHandler:2,save.old.Saveable:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,testelement.AbstractTestElement:1,samplers.RemoteListenerWrapper:1,save.old.handlers.FilerHandler:2,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:1,config.ConfigTestElement:1,protocol.http.modifier.ParamMask:1,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,protocol.http.util.HTTPArgument:4,config.LoginConfig:1,save.old.handlers.TestPlanHandler:2,assertions.ResponseAssertion:1,save.old.handlers.AssertionHandler:2,protocol.http.control.Header:1,timers.ConstantTimer:1,samplers.AbstractSampler:1,save.old.handlers.AbstractConfigElementHandler:2,config.Argument:1,save.old.handlers.HttpTestSampleHandler:2,samplers.RemoteTestListenerWrapper:1,save.old.handlers.CookieManagerHandler:2,save.old.handlers.GenericControllerHandler:2}}","{methodDeps:{save.old.handlers.ArgumentsHandler:1,protocol.http.control.HeaderManager:2,save.old.handlers.JdbcTestSampleHandler:1,protocol.http.control.AuthManager:2,protocol.java.config.JavaConfig:2,testelement.TestElement:2,threads.ThreadGroup:2,save.old.xml.XmlHandler:1,save.old.handlers.ParamMaskHandler:1,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,samplers.RemoteListenerWrapper:2,save.old.handlers.FilerHandler:1,testelement.TestPlan:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,save.old.handlers.TestPlanHandler:1,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,save.old.handlers.HttpTestSampleHandler:1,save.old.handlers.JMeterHandler:1,save.old.handlers.GenericControllerHandler:1,save.old.handlers.FtpTestHandler:1,save.old.handlers.AuthManagerHandler:1,protocol.http.control.CookieManager:2,save.old.handlers.HeaderManagerHandler:1,save.old.handlers.ThreadGroupHandler:1,control.Controller:2,save.old.handlers.TimerHandler:1,config.Arguments:2,samplers.Sampler:2,save.old.handlers.JMeterComponentHandler:1,testelement.AbstractTestElement:2,protocol.http.modifier.URLRewritingModifier:2,protocol.http.util.HTTPArgument:1,config.LoginConfig:2,assertions.ResponseAssertion:2,save.old.handlers.AssertionHandler:1,protocol.http.control.Header:2,save.old.handlers.AbstractConfigElementHandler:1,samplers.RemoteTestListenerWrapper:2,protocol.http.proxy.ProxyControl:5,save.old.handlers.CookieManagerHandler:1,save.old.xml.TagHandler:1}}"
283,save.old.xml.NoCurrentHandlerException,null,null
150,junit.JMeterTest,"{attrDeps:{control.Controller:3,gui.AbstractJMeterGuiComponent:2,gui.tree.JMeterTreeNode:2,testelement.AbstractTestElement:3,protocol.http.proxy.gui.ProxyControlGui:2,threads.gui.ThreadGroupGui:2,gui.NamePanel:2,testelement.TestElement:3,control.gui.WorkBenchGui:2,samplers.Sampler:3}}","{methodDeps:{gui.AbstractJMeterGuiComponent:7,util.ClassFinder:1,gui.tree.JMeterTreeNode:7,testelement.AbstractTestElement:9,gui.JMeterGUIComponent:7,testelement.TestElement:9,control.Controller:9,protocol.http.proxy.gui.ProxyControlGui:7,threads.gui.ThreadGroupGui:7,gui.NamePanel:7,save.SaveService:2,control.gui.WorkBenchGui:7,samplers.Sampler:9}}"
11,config.Arguments,"{attrDeps:{testelement.AbstractTestElement:1,config.Argument:3,protocol.http.util.HTTPArgument:3}}","{methodDeps:{util.JMeterUtils:3,testelement.AbstractTestElement:1,config.Argument:12,protocol.http.util.HTTPArgument:12}}"
71,exceptions.IllegalUserActionException,null,null
119,gui.tree.JMeterCellRenderer,"{attrDeps:{gui.AbstractJMeterGuiComponent:1,gui.tree.JMeterTreeNode:1,protocol.http.proxy.gui.ProxyControlGui:1,threads.gui.ThreadGroupGui:1,gui.NamePanel:1,control.gui.WorkBenchGui:1}}","{methodDeps:{util.JMeterUtils:1,gui.AbstractJMeterGuiComponent:1,gui.tree.JMeterTreeNode:1,gui.JMeterGUIComponent:1,protocol.http.proxy.gui.ProxyControlGui:1,threads.gui.ThreadGroupGui:1,gui.NamePanel:1,control.gui.WorkBenchGui:1}}"
314,timers.UniformRandomTimer,"{attrDeps:{timers.RandomTimer:1}}","{methodDeps:{util.JMeterUtils:1,timers.ConstantTimer:1,timers.RandomTimer:1}}"
38,control.LoopController$Test,"{attrDeps:{protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:1,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:1,testelement.TestElement:1,control.ModifyController:1,threads.ThreadGroup:1,control.Controller:1,control.InterleaveControl:1,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.Arguments:1,samplers.Sampler:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,testelement.AbstractTestElement:1,samplers.RemoteListenerWrapper:1,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:1,config.ConfigTestElement:1,protocol.http.modifier.ParamMask:1,control.LoopController:1,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,protocol.http.sampler.HTTPSamplerFull:3,control.OnceOnlyController:1,config.LoginConfig:1,assertions.ResponseAssertion:1,protocol.http.control.Header:1,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:1,samplers.RemoteTestListenerWrapper:1,protocol.http.sampler.SoapSampler:3}}","{methodDeps:{protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:1,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:1,testelement.TestElement:1,control.ModifyController:1,threads.ThreadGroup:1,control.Controller:1,control.InterleaveControl:15,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.Arguments:1,samplers.Sampler:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,testelement.AbstractTestElement:1,samplers.RemoteListenerWrapper:1,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:1,config.ConfigTestElement:1,protocol.http.modifier.ParamMask:1,control.LoopController:15,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,protocol.http.sampler.HTTPSamplerFull:1,control.OnceOnlyController:15,config.LoginConfig:1,protocol.http.sampler.HTTPSampler:1,assertions.ResponseAssertion:1,protocol.http.control.Header:1,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:1,samplers.RemoteTestListenerWrapper:1,protocol.http.sampler.SoapSampler:1}}"
